machine_id,hoh_most_education,census_region,household_size,hoh_oldest_age,household_income,children,racial_background,connection_speed,country_of_origin,zip_code
258389670,3,3,1,10,12,0,1,1,0,35010
258389744,2,1,1,10,16,0,1,1,0,18466
258390064,99,2,2,3,11,0,1,1,0,43953
258390114,2,4,2,11,11,0,1,1,0,84404
258390234,99,4,3,2,14,1,5,1,0,98008
258390257,99,2,2,4,12,0,1,1,0,45102
258390373,2,1,5,10,11,1,2,1,1,10453
258390413,2,3,3,10,13,1,1,1,0,27295
258390496,4,4,1,9,14,0,3,1,0,95616
258390528,2,4,3,8,14,1,1,1,0,94579
258390671,3,2,3,3,14,1,1,1,0,68310
258390794,99,4,1,10,12,0,2,1,0,89130
258390842,99,3,1,3,11,0,1,1,0,21502
258391165,99,1,1,4,18,0,2,1,1,11714
258391401,2,2,3,6,14,1,2,1,0,64131
258391850,99,1,5,1,18,1,3,1,1,11365
258392014,2,3,2,10,14,0,5,1,0,75067
258392090,99,3,3,7,12,1,2,1,0,
258392094,4,3,4,8,15,1,1,1,0,27549
258392217,99,3,2,7,11,1,2,1,0,75149
258392296,4,1,5,8,17,1,1,1,0,08873
258392369,99,1,2,8,17,1,1,1,0,13032
258392710,99,4,2,7,11,0,5,1,0,93906
258393035,4,3,1,7,15,0,2,1,0,19968
258393077,2,3,3,9,16,0,2,1,0,20003
258393212,99,3,2,7,12,0,1,1,0,70769
258393284,99,4,2,11,15,0,1,1,0,85029
258393335,3,2,4,8,14,1,1,1,0,60626
258393341,99,1,1,11,12,0,1,1,0,18704
258393465,2,3,5,8,18,1,2,1,0,70446
258393502,3,3,1,11,12,0,1,1,0,42717
258393713,99,3,2,6,11,0,5,1,1,32714
258393766,3,4,4,6,15,1,1,1,0,91311
258393799,4,3,4,11,13,1,1,1,0,77379
258393805,99,2,3,1,13,1,1,1,0,64064
258393940,99,3,2,4,12,0,5,1,0,34741
258394000,3,2,2,9,16,0,1,1,0,53213
258394017,4,2,3,9,18,1,1,1,0,63021
258394050,3,3,5,5,14,1,1,1,0,32221
258394053,99,2,2,6,13,0,1,1,0,68521
258394099,4,4,2,9,11,1,1,1,0,84663
258394115,3,4,1,5,13,0,2,1,0,80022
258394188,99,4,1,8,11,0,1,1,0,80909
258394211,99,1,99,7,11,1,2,1,1,10452
258394280,2,1,5,5,12,1,1,1,0,18634
258394419,99,3,1,6,12,0,1,1,0,77042
258394459,99,4,2,7,18,0,1,1,0,91354
258394761,99,3,2,9,12,1,5,1,0,76049
258394987,3,4,4,10,11,1,1,1,0,99501
258395023,99,4,2,7,11,0,1,1,0,85032
258395026,2,2,3,7,16,1,1,1,0,53213
258395051,99,3,2,11,12,1,2,1,0,34748
258395162,1,3,3,11,11,0,1,1,0,75206
258395189,2,3,5,5,14,1,1,1,0,75043
258395209,4,4,3,10,18,0,1,1,0,91355
258395316,99,2,1,8,13,0,1,1,0,60426
258395342,99,3,1,11,16,0,1,1,0,76109
258395373,99,1,1,1,11,0,2,1,1,02906
258395421,99,3,4,2,11,1,2,1,1,32686
258395432,99,1,3,11,12,1,1,1,0,14569
258395472,4,4,3,6,14,0,3,1,0,95111
258395493,3,3,4,8,14,1,2,1,0,
258395532,99,4,2,11,17,0,3,1,0,95008
258395646,99,2,2,8,18,0,1,1,0,47130
258395819,99,3,2,8,13,0,3,1,0,20706
258395886,99,2,3,4,11,1,2,1,0,47802
258395920,3,4,5,9,13,1,1,1,0,85298
258396056,2,3,5,4,11,1,2,1,0,28147
258396106,99,3,5,8,12,1,5,1,0,36854
258396118,99,2,3,8,15,0,1,1,0,61081
258396145,3,3,2,11,14,0,1,1,0,79407
258396159,99,3,1,8,13,0,1,1,0,33461
258396239,99,3,2,7,11,0,2,1,0,32868
258396503,99,2,1,1,12,0,1,1,0,49103
258396624,99,3,5,5,11,1,2,1,0,70127
258396675,3,3,2,5,13,1,1,1,0,33617
258396707,99,4,2,7,18,0,1,1,0,83401
258396755,4,3,5,4,18,1,5,1,0,71459
258396849,99,4,99,7,11,1,5,1,1,85016
258396985,4,4,4,5,13,1,1,1,0,85036
258397028,2,2,1,7,11,0,1,1,0,60419
258397168,2,3,5,11,13,1,1,1,0,37865
258397173,3,3,1,11,15,0,1,1,0,70663
258397272,99,3,1,10,12,0,2,1,0,33326
258397400,99,3,1,8,12,0,2,1,0,39074
258397468,3,2,2,9,15,1,1,1,0,48180
258397627,99,4,4,7,15,1,1,1,0,96706
258397785,99,4,2,7,12,1,1,1,0,85203
258397874,99,4,4,7,15,0,3,1,0,95758
258398036,99,3,3,1,13,1,5,1,0,75701
258398119,99,1,5,7,12,0,5,1,0,02908
258398500,99,3,1,11,14,0,1,1,0,76248
258398568,3,4,2,9,17,0,1,1,0,92082
258398649,99,1,1,1,14,0,5,1,0,08619
258398687,3,1,4,10,13,1,2,1,1,
258398828,99,2,2,8,15,0,1,1,0,55447
258399150,2,3,5,7,15,1,1,1,0,28083
258399207,4,1,2,5,11,0,1,1,0,11230
258399281,2,1,3,10,13,1,2,1,0,07060
258399285,3,4,1,8,13,0,1,1,0,85742
258399317,99,1,2,8,11,1,5,1,0,06606
258399369,99,4,2,6,15,1,1,1,0,80020
258399380,3,4,2,10,11,1,3,1,1,80817
258399402,99,1,3,5,14,1,3,1,0,11001
258399432,99,4,1,9,12,0,5,1,0,91101
258399444,99,1,3,1,11,1,2,1,0,19390
258399502,99,3,3,3,11,1,5,1,0,79762
258399669,3,2,1,4,12,0,1,1,0,
258399681,3,2,2,8,13,1,5,1,0,48439
258399748,2,4,5,11,11,1,1,1,0,91977
258399749,99,3,3,2,12,0,5,1,0,74021
258399882,99,3,2,9,18,1,5,1,0,32081
258399956,2,3,5,7,12,1,2,1,0,20747
258400014,99,2,1,8,11,0,2,1,0,66104
258400034,99,3,3,8,11,1,5,1,0,78626
258400110,2,3,5,10,11,0,1,1,0,30143
258400153,1,3,4,6,12,1,2,1,0,77033
258400303,3,4,3,7,16,1,1,1,0,90303
258400525,2,2,5,7,13,1,1,1,0,
258400587,4,3,3,11,11,0,2,1,0,77018
258400698,99,1,2,9,17,1,3,1,0,07410
258400711,5,1,2,9,17,1,3,1,0,08330
258400844,99,2,3,10,11,1,5,1,1,49507
258400926,99,3,2,7,13,0,2,1,0,28216
258400938,99,2,1,4,13,0,1,1,0,44515
258401111,99,3,4,11,15,1,2,1,0,36117
258401136,2,3,5,6,11,1,2,1,0,34207
258401208,99,3,2,1,11,1,2,1,0,19709
258401366,3,4,5,8,18,1,1,1,0,94544
258401639,99,1,1,7,11,0,5,1,0,10031
258401721,99,2,99,8,11,1,2,1,0,48507
258401763,2,1,5,7,14,1,5,1,1,02916
258401780,1,3,3,9,11,1,5,1,1,78221
258401797,99,2,5,4,18,1,5,1,1,67206
258401869,4,3,2,3,13,1,1,1,1,77382
258401883,99,1,1,9,12,0,1,1,0,02886
258401958,99,3,3,7,12,1,5,1,1,75061
258402078,2,2,4,9,15,1,1,1,0,47240
258402189,3,1,1,10,12,0,5,1,0,12209
258402300,1,2,2,7,12,1,1,1,0,43204
258402387,99,2,5,3,12,0,2,1,0,
258402408,99,2,2,4,11,0,2,1,0,60153
258402461,4,4,1,11,13,0,1,1,0,95370
258402519,1,4,5,11,16,1,2,1,1,90255
258402580,99,1,1,7,11,0,2,1,0,01201
258402635,1,2,1,1,13,0,5,1,1,51104
258402747,99,2,1,4,13,0,1,1,0,60602
258402771,99,2,2,9,18,0,2,1,0,60643
258402783,99,4,1,11,16,0,1,1,0,90808
258402798,99,1,2,7,13,1,5,1,0,19406
258402820,99,3,3,8,13,1,3,1,0,72956
258402836,3,3,1,4,11,0,2,1,0,27407
258402854,3,4,2,11,15,1,1,1,0,83642
258402861,99,1,5,3,11,1,2,1,0,01119
258402863,3,1,5,6,12,1,1,1,1,01844
258402925,99,2,2,8,11,1,2,1,0,53015
258402933,99,3,2,8,16,0,1,1,0,27330
258403022,2,3,2,10,12,1,1,1,0,78102
258403083,99,1,2,7,11,0,1,1,0,01108
258403214,99,3,2,10,11,0,1,1,0,33433
258403292,99,4,5,6,15,1,1,1,0,85208
258403335,99,3,1,3,11,0,2,1,1,75062
258403360,3,3,3,5,15,0,1,1,0,70560
258403364,2,2,1,8,11,0,1,1,0,48180
258403420,1,4,2,10,15,0,1,1,0,93036
258403484,99,3,1,1,12,0,2,1,0,28562
258403539,5,2,2,10,12,0,1,1,0,55421
258403576,99,4,2,2,11,1,5,1,0,99204
258403595,99,4,2,9,18,1,2,1,0,85209
258403601,2,4,4,6,15,1,1,1,1,85383
258403843,99,3,3,2,11,1,1,1,1,77008
258403861,99,2,1,8,11,0,2,1,0,48503
258403877,99,1,1,4,13,0,2,1,0,08527
258403880,99,3,2,4,11,1,1,1,1,33511
258403942,99,4,4,8,11,0,1,1,0,92227
258404003,99,3,2,8,12,0,1,1,0,30017
258404191,5,3,4,7,14,1,1,1,0,29910
258404279,4,1,1,3,12,0,2,1,1,07874
258404352,99,3,2,8,12,1,1,1,0,34758
258404500,99,4,2,7,13,0,1,1,0,94520
258404563,3,3,2,11,11,1,2,1,0,79567
258404571,2,4,3,2,11,1,5,1,1,89130
258404737,2,1,3,5,11,1,1,1,1,19121
258404801,99,3,99,2,12,0,-88,1,0,
258404810,99,3,1,8,18,0,1,1,0,42653
258404818,3,4,2,11,18,0,1,1,0,93101
258404866,3,4,5,11,14,1,3,1,0,92882
258404987,99,4,5,7,11,0,5,1,0,92113
258405065,99,3,2,7,11,0,1,1,0,78413
258405096,99,2,2,9,12,0,1,1,0,48059
258405199,99,2,4,3,18,1,5,1,0,61350
258405284,99,1,3,8,15,1,1,1,0,07461
258405388,99,3,2,8,18,1,5,1,0,22407
258405393,4,2,2,4,15,1,3,1,0,55406
258405426,3,2,1,9,13,0,1,1,0,49221
258448622,99,3,1,6,11,0,1,1,0,20003
258448645,1,3,2,7,14,0,1,1,0,33624
258448665,99,4,2,4,11,0,5,1,1,84128
258448736,3,3,3,3,15,0,2,1,0,33157
258448809,99,3,1,2,11,0,1,1,0,32081
258448878,99,3,2,8,11,0,1,1,1,22601
258448893,99,1,4,11,18,1,1,1,0,19013
258448929,99,2,2,8,12,0,1,1,0,60124
258449064,99,2,2,6,11,1,2,1,0,46254
258449238,99,3,2,3,11,1,2,1,0,33917
258449332,2,2,5,6,11,1,1,1,0,60453
258449347,3,4,2,6,14,0,1,1,0,93240
258449389,99,4,2,4,17,1,3,1,0,96819
258449444,99,2,1,6,16,0,1,1,0,44035
258449833,1,1,4,6,13,1,3,1,0,10013
258449927,2,2,3,9,15,1,1,1,0,43230
258449982,99,1,1,6,11,0,2,1,1,01844
258450008,2,3,2,9,11,0,1,1,0,28792
258450125,4,3,2,8,16,1,1,1,0,78249
258450221,99,1,2,9,11,0,1,1,0,15116
258450338,99,2,2,8,11,0,1,1,0,52776
258450476,3,1,5,8,16,1,1,1,0,01002
258450484,4,2,3,9,16,1,1,1,0,55356
258450571,5,2,5,9,16,1,1,1,0,44406
258450691,2,4,5,7,14,1,1,1,1,89084
258450692,99,4,2,4,12,0,3,1,0,95126
258450698,1,2,1,8,11,0,2,1,1,66617
258450737,3,3,2,11,11,0,2,1,0,20740
258450764,99,3,3,8,13,0,5,1,0,28083
258450784,99,2,2,8,18,0,1,1,0,48879
258450794,3,3,1,11,12,0,1,1,1,30253
258450846,99,1,1,8,11,0,1,1,0,02720
258450936,99,4,2,2,11,1,2,1,0,95132
258451009,99,3,4,1,18,1,1,1,0,36265
258451079,99,3,99,7,11,1,1,1,0,75214
258451147,99,1,2,8,16,0,5,1,1,07109
258451235,99,4,1,6,18,0,5,1,0,85251
258451253,99,3,2,8,12,0,1,1,1,75182
258451390,99,3,2,8,11,0,1,1,1,37066
258451475,3,3,5,6,13,1,1,1,0,37027
258451581,4,3,4,1,18,1,5,1,0,78414
258451616,3,2,4,7,13,1,1,1,0,65066
258451625,99,3,1,1,12,0,2,1,0,24293
258451742,99,1,2,9,18,0,1,1,0,11040
258451908,2,2,1,8,11,0,1,1,0,55406
258451961,4,3,4,4,16,1,1,1,1,24061
258451986,2,4,2,9,11,1,1,1,0,93906
258452021,99,3,3,6,11,1,2,1,0,20136
258452037,99,1,5,6,16,1,3,1,0,02116
258452087,2,99,2,11,13,0,1,1,0,99999
258452176,99,3,2,1,12,1,2,1,0,29020
258452218,99,3,1,3,11,0,1,1,0,76903
258452231,99,4,2,2,11,0,1,1,0,90009
258452233,2,3,3,3,12,1,1,1,0,
258452238,99,4,3,5,12,1,2,1,0,92084
258452253,99,2,2,7,11,0,1,1,0,43420
258452301,99,1,3,8,16,1,1,1,0,07095
258452338,99,2,1,3,11,0,5,1,1,43220
258452428,3,1,3,2,11,1,1,1,1,06355
258452508,99,3,2,8,11,0,1,1,0,38401
258452529,99,3,2,9,13,0,1,1,0,29440
258452557,99,2,2,3,12,1,5,1,0,64834
258452735,2,3,3,6,17,1,1,1,0,37083
258452849,99,3,1,8,11,0,2,1,0,27609
258452943,99,3,3,6,18,1,1,1,0,27511
258453170,99,3,3,7,11,0,5,1,1,77035
258453260,99,3,3,11,11,1,2,1,0,41179
258453572,4,4,2,3,11,1,1,1,0,98057
258453671,3,2,5,9,14,1,1,1,0,53405
258453682,1,4,3,7,13,1,5,1,1,92626
258453720,99,4,1,4,11,0,3,1,0,95624
258453730,99,3,2,7,13,0,1,1,0,73179
258453773,99,3,5,3,18,1,3,1,1,79904
258453821,99,3,1,7,11,0,1,1,0,32217
258454052,99,3,3,7,11,1,5,1,0,23224
258454114,4,3,3,7,13,1,2,1,0,22193
258454215,3,2,2,1,11,1,1,1,0,47802
258454233,99,3,5,1,18,1,1,1,1,33156
258454387,99,2,2,4,12,0,2,1,0,61301
258454545,99,3,2,3,11,1,5,1,0,77545
258454688,2,3,1,7,11,0,1,1,0,23508
258454800,99,3,4,1,11,1,5,1,1,33126
258454887,99,1,2,8,11,1,5,1,0,03246
258454892,3,3,2,9,14,0,5,1,0,78260
258454919,3,3,5,7,12,0,2,1,0,77063
258455058,2,3,5,9,15,0,1,1,1,33458
258455103,2,1,3,3,11,1,2,1,0,10456
258455133,99,3,2,8,12,0,1,1,0,72450
258455386,99,3,2,8,11,1,2,1,1,33026
258455405,99,2,3,1,13,1,1,1,0,60174
258455425,99,1,4,8,18,1,3,1,0,11727
258455475,2,3,5,4,11,1,1,1,0,28269
258455555,2,4,5,6,13,1,5,1,1,80918
258455677,3,2,5,9,13,1,1,1,0,60502
258455679,2,2,5,6,11,1,2,1,0,48288
258455722,99,2,1,9,14,0,1,1,0,48093
258455801,3,3,2,7,11,1,1,1,0,78247
258455840,2,3,4,7,13,1,2,1,0,33511
258455895,2,3,3,8,11,1,2,1,0,30643
258455905,99,2,1,7,12,0,1,1,0,66204
258455964,99,2,2,11,13,0,1,1,0,60046
258456093,99,3,2,1,11,1,5,1,0,32162
258456111,4,3,5,5,18,1,1,1,0,32819
258456156,1,4,5,4,13,1,2,1,1,92404
258456189,99,1,2,11,14,1,1,1,0,06475
258456229,99,3,2,7,11,0,1,1,0,71203
258456249,99,2,3,9,16,1,1,1,0,45040
258456256,99,1,3,5,12,1,1,1,1,07306
258456261,99,1,2,8,12,0,1,1,0,04736
258456312,4,3,3,11,11,1,1,1,0,72703
258456355,2,3,1,8,11,0,5,1,1,75701
258456472,99,4,2,3,12,1,2,1,1,99336
258456514,99,3,4,7,14,0,2,1,0,37214
258456572,4,4,1,11,11,0,1,1,0,80004
258456655,4,3,3,7,16,0,1,1,0,33140
258456686,99,1,1,1,16,0,5,1,0,02889
258456763,2,2,4,11,11,1,2,1,0,63139
258456791,99,3,2,2,11,1,2,1,0,32765
258456831,99,2,3,1,12,1,2,1,1,44641
258457031,99,3,99,7,11,1,2,1,0,72901
258457057,99,3,2,7,11,0,1,1,0,28227
258457083,99,3,2,8,12,1,2,1,0,78130
258457125,99,1,2,8,14,0,1,1,0,10550
258457211,99,1,1,9,16,0,1,1,0,06074
258457349,2,3,3,4,18,0,3,1,1,77091
258457364,2,3,4,11,13,1,1,1,0,23231
258457448,99,2,2,7,11,1,5,1,0,68104
258457672,99,2,1,2,16,0,5,1,0,67152
258457675,2,2,5,8,13,1,1,1,0,48829
258457693,4,1,3,5,15,1,1,1,0,04401
258457814,3,3,5,9,11,1,2,1,0,37914
258457978,99,1,5,9,18,1,1,1,0,15101
258458053,99,4,3,3,18,1,1,1,0,97071
258458059,99,2,1,3,12,0,1,1,0,50501
258458248,2,1,2,6,17,0,1,1,0,11385
258458253,99,3,3,4,11,1,5,1,0,28110
258458409,99,1,2,1,11,1,1,1,0,08009
258458415,99,1,2,1,11,1,2,1,0,01109
258458513,99,3,5,1,12,0,5,1,0,75150
258458520,99,4,2,8,11,1,5,1,0,98665
258458553,3,2,3,6,14,0,1,1,0,60004
258458600,2,3,4,8,12,1,1,1,0,34472
258458701,1,2,4,4,11,1,2,1,1,53215
258458709,4,1,2,10,13,1,1,1,0,04614
258458728,99,4,2,7,16,0,1,1,0,99577
258458738,99,4,3,2,12,1,1,1,0,92122
258458767,4,4,2,11,14,0,3,1,0,90630
258458890,3,4,1,3,12,0,1,1,0,89102
258459018,99,3,3,10,14,1,1,1,0,32968
258459051,99,2,1,6,11,0,2,1,0,60445
258459156,99,4,4,11,15,1,1,1,0,94558
258459230,2,3,5,5,13,1,1,1,1,30517
258459391,4,2,3,11,17,1,2,1,0,60423
258459549,99,2,1,3,11,0,1,1,0,64152
258459553,99,3,1,7,13,0,3,1,0,30096
258459565,4,4,4,3,15,0,1,1,0,97211
258459569,99,3,5,8,11,1,5,1,1,77088
258459681,99,2,2,8,13,0,1,1,0,46163
258459767,99,3,2,10,12,1,1,1,0,40175
258459830,99,3,2,7,11,0,5,1,0,76112
258459857,99,2,2,5,18,0,2,1,0,44012
258459870,99,3,2,3,18,1,2,1,0,21784
258459878,99,3,5,6,11,1,5,1,0,40502
258459890,99,3,1,6,13,0,2,1,0,20706
258460054,2,1,1,9,12,0,5,1,0,19132
258460071,99,4,1,6,11,0,1,1,0,92104
258460078,99,3,5,7,11,1,5,1,1,75180
258460107,3,2,4,11,13,1,1,1,0,48089
258460172,99,3,2,2,18,1,5,1,0,30024
258460261,4,3,5,9,15,1,1,1,0,32810
258460384,3,4,5,11,11,1,1,1,0,93536
258460394,99,3,2,8,12,0,1,1,0,19808
258460399,99,2,2,2,12,1,1,1,0,60647
258460403,99,1,3,2,15,1,3,1,0,11204
258460434,99,4,2,8,11,1,2,1,0,99022
258460489,4,3,2,11,15,1,1,1,0,33913
258460505,99,1,1,2,11,0,5,1,0,10550
258460517,2,3,2,8,17,0,1,1,0,28602
258460730,3,1,5,6,13,1,5,1,0,19143
258460769,1,4,1,6,13,0,1,1,0,90803
258460779,3,3,2,5,13,1,1,1,0,75092
258460816,99,2,3,8,11,0,1,1,0,65803
258461115,99,4,5,7,13,1,2,1,0,92553
258461265,99,3,3,1,12,1,1,1,0,77520
258461282,3,1,3,9,14,1,1,1,0,03038
258461377,99,3,5,7,16,0,1,1,0,78260
258461390,99,2,1,8,13,0,1,1,0,47714
258461581,3,2,5,8,15,1,2,1,0,48178
258461754,99,4,5,6,16,0,3,1,0,95835
258461787,3,3,2,11,14,0,1,1,0,26062
258461875,99,1,5,2,11,0,2,1,0,15417
258461892,1,2,2,11,11,1,5,1,1,60085
258461948,99,3,4,7,11,1,1,1,0,32312
258462120,99,3,2,6,16,0,2,1,0,35758
258462145,2,3,3,10,11,1,1,1,0,40475
258462162,99,3,2,8,12,0,1,1,0,32177
258462178,99,2,2,6,15,0,1,1,0,43701
258462194,2,4,3,9,13,1,1,1,1,92307
258462327,99,4,99,7,12,1,2,1,0,94102
258462426,99,4,1,7,12,0,2,1,0,90037
258462427,99,3,2,8,11,0,1,1,1,78239
258462485,99,3,2,1,11,1,3,1,1,40422
258462522,2,3,5,5,15,1,1,1,0,33809
258462539,99,4,1,8,16,0,1,1,0,99354
258462541,3,2,3,6,12,1,5,1,0,44811
258462551,2,3,2,6,11,0,2,1,1,29445
258462613,99,1,2,8,12,0,1,1,0,08031
258462648,99,2,1,3,13,0,3,1,0,48602
258462951,99,2,2,8,13,1,5,1,0,55045
258463016,99,2,5,7,16,1,1,1,0,49424
258463025,99,2,2,7,13,0,1,1,0,43081
258463085,5,3,3,7,17,1,1,1,0,35216
258463159,99,3,5,6,11,1,2,1,0,30168
258463239,2,3,3,4,11,0,5,1,1,34744
258463251,4,4,5,8,15,1,1,1,0,85711
258463317,5,3,5,6,15,1,1,1,0,28778
258463490,99,3,2,7,12,0,1,1,0,75180
258463492,3,2,4,7,14,1,1,1,0,48073
258463580,99,2,2,7,11,0,5,1,0,43230
258463584,2,2,3,6,13,1,5,1,1,53228
258463608,4,3,1,11,17,0,1,1,0,20191
258463639,99,3,3,9,12,0,1,1,0,29501
258463663,4,3,5,7,16,1,3,1,0,20152
258463728,4,3,2,9,18,0,1,1,0,77498
258463826,99,2,3,8,12,1,2,1,0,60164
258463838,2,3,5,6,14,1,1,1,0,32065
258463840,99,3,2,7,11,1,2,1,0,30092
258464156,99,4,1,10,16,0,1,1,1,90026
258464161,3,3,1,3,11,0,1,1,0,38017
258464162,1,4,5,9,13,1,3,1,1,91942
258464543,99,1,1,7,18,0,1,1,0,11209
258464583,99,2,5,8,13,0,5,1,1,68410
258464610,99,2,2,8,13,0,1,1,0,54220
258464670,1,3,2,11,13,0,5,1,1,33178
258464836,2,4,5,9,12,1,2,1,0,92345
258464865,2,1,3,8,11,0,2,1,1,13440
258464888,3,2,2,11,12,0,1,1,0,43615
258464984,99,3,2,7,16,0,1,1,0,20176
258465065,2,1,2,5,14,1,1,1,0,17325
258465196,5,1,2,9,15,0,1,1,0,19104
258465358,99,3,2,7,11,0,2,1,0,23608
258465412,3,1,3,6,11,1,1,1,0,11778
258465609,99,2,2,7,11,0,1,1,0,65807
258465621,4,4,4,7,16,1,1,1,1,95835
258465677,1,3,5,9,13,1,5,1,1,78045
258465693,3,3,2,7,11,1,1,1,0,27852
258465929,3,3,4,8,16,1,1,1,0,33974
258465930,4,1,1,11,13,0,1,1,0,11235
258466022,4,3,2,11,14,1,1,1,0,32312
258466155,99,3,1,4,12,0,1,1,0,30363
258466338,99,3,1,11,11,0,1,1,0,33025
258466357,3,4,2,3,12,0,1,1,0,80233
258466398,2,3,3,10,11,1,1,1,0,38930
258466448,99,4,2,2,18,1,5,1,1,95126
258466472,4,2,4,6,14,1,1,1,0,44060
258466476,1,3,3,11,11,1,1,1,0,21231
258466529,99,3,1,3,13,0,1,1,0,77901
258466637,2,2,2,7,14,0,1,1,0,66616
258466658,99,1,2,7,12,0,2,1,0,07305
258466723,99,3,1,5,11,0,5,1,0,32935
258466821,99,4,2,8,11,0,1,1,0,91977
258466971,99,2,1,8,12,0,1,1,1,46947
258467027,2,2,1,10,12,0,1,1,0,68505
258467058,99,1,4,3,11,1,2,1,0,02148
258467154,99,3,1,6,11,0,1,1,0,42503
258467199,99,3,1,3,12,0,2,1,0,23803
258467264,2,3,2,4,12,0,1,1,0,28712
258467369,3,1,5,8,14,1,1,1,1,15236
258467402,99,3,4,1,15,0,1,1,0,74055
258467453,2,3,2,5,12,1,3,1,0,33782
258467464,99,1,2,2,18,1,5,1,0,04073
258467488,3,2,2,4,11,1,2,1,0,48219
258467501,4,4,5,8,15,1,1,1,0,83714
258467509,99,3,4,5,17,1,3,1,0,20874
258467511,99,3,5,3,11,1,5,1,0,75241
258467539,4,4,2,11,16,0,1,1,0,92656
258467650,2,2,2,11,13,0,5,1,0,61063
258467661,99,3,1,9,15,0,1,1,0,33136
258467670,99,1,4,9,18,0,1,1,0,11801
258467711,1,4,4,6,11,1,5,1,1,90011
258467866,2,4,5,9,13,1,1,1,0,96762
258467937,99,4,2,6,15,0,1,1,0,85142
258468070,99,3,4,7,11,1,5,1,0,32246
258468072,2,1,3,5,15,1,1,1,1,10036
258468096,99,3,1,6,12,0,5,1,0,70506
258468127,99,2,2,8,13,0,1,1,0,49506
258468168,99,1,1,11,11,0,2,1,0,02121
258468280,99,3,2,11,11,0,1,1,0,31750
258468401,99,3,3,1,13,1,5,1,0,27614
258468439,99,2,4,3,12,1,2,1,0,48127
258468546,3,3,5,4,16,1,1,1,1,79762
258468620,3,4,2,3,15,0,3,1,0,93710
258468781,99,4,5,7,12,1,5,1,1,80233
258468812,99,2,2,7,12,1,2,1,0,46143
258468822,99,4,5,3,12,1,5,1,0,97071
258468830,99,4,1,8,15,0,3,1,0,98311
258469094,99,4,2,8,16,0,1,1,0,92509
258469323,2,3,3,5,12,1,2,1,0,32210
258469374,2,3,2,8,13,1,1,1,0,32816
258469415,99,2,2,8,12,0,1,1,0,64485
258469443,99,3,1,11,16,0,2,1,0,34243
258469446,99,3,1,1,11,0,2,1,0,38637
258469568,99,3,1,8,12,0,1,1,0,33401
258469619,99,4,4,6,13,0,5,1,0,59263
258469672,5,1,3,7,16,1,1,1,0,19026
258469709,4,1,4,11,17,1,1,1,0,07039
258469722,99,3,2,2,11,1,3,1,0,41144
258469804,2,1,2,5,11,1,1,1,0,14222
258469939,99,4,5,4,14,0,1,1,0,98329
258469971,99,3,2,10,15,0,1,1,0,33308
258469988,99,3,1,8,11,0,1,1,0,78207
258470108,99,1,3,5,12,1,5,1,0,19320
258470209,99,4,3,10,18,1,2,1,0,91709
258470304,99,3,1,3,12,0,5,1,1,78216
258470348,99,3,4,6,11,1,1,1,0,31794
258470433,99,4,1,6,11,0,1,1,0,90046
258470478,99,2,2,8,11,0,1,1,0,66720
258470501,99,2,3,5,11,1,2,1,0,43701
258470632,4,2,2,7,16,0,1,1,0,46241
258470769,99,3,5,11,11,1,1,1,0,70648
258470801,99,1,1,8,12,0,1,1,0,14305
258470848,99,3,1,5,12,0,1,1,0,77081
258470909,99,2,2,1,16,1,5,1,0,55406
258470984,3,3,3,4,12,0,1,1,0,33860
258471039,99,1,2,9,11,0,1,1,0,16301
258471083,99,4,2,7,11,1,5,1,1,90009
258471173,99,1,1,4,11,0,2,1,1,15232
258471277,99,4,2,7,13,0,1,1,0,93291
258471324,4,3,5,6,18,1,5,1,1,77441
258471359,99,1,2,1,11,1,5,1,0,19510
258471430,3,2,3,6,11,1,1,1,0,48854
258471433,3,3,1,8,11,0,1,1,0,37205
258471442,99,4,1,1,11,0,5,1,0,59330
258471650,99,1,2,9,12,0,5,1,0,14739
258471710,99,3,4,4,18,1,1,1,0,27519
258471740,3,2,5,4,11,1,1,1,0,60626
258471767,99,2,1,3,18,0,2,1,0,60137
258471804,3,3,1,6,12,0,1,1,0,28655
258471913,99,4,1,1,11,0,2,1,0,90004
258471918,3,4,1,11,11,0,1,1,0,85901
258472063,99,1,5,8,11,0,2,1,0,19141
258472070,2,4,5,11,12,1,1,1,1,87122
258472091,99,4,2,7,18,1,2,1,0,84405
258472165,4,3,5,11,15,1,3,1,0,40205
258472190,4,3,3,5,13,1,2,1,0,32311
258472230,99,1,3,8,12,0,2,1,0,10466
258472372,3,2,3,11,11,1,2,1,0,60617
258472373,3,4,4,6,12,1,1,1,0,93291
258472385,99,3,2,1,11,1,5,1,0,71111
258472406,99,4,2,8,18,0,1,1,0,95677
258472606,99,1,3,11,15,0,1,1,0,02127
258472617,99,4,2,4,11,1,2,1,0,91737
258472628,4,2,4,8,16,1,1,1,0,63031
258472686,99,1,1,2,12,0,1,1,0,11792
258472712,4,1,5,7,16,1,5,1,0,19064
258472794,3,3,2,9,12,1,1,1,0,37042
258472866,1,4,3,11,12,0,5,1,1,93023
258472938,99,1,2,9,13,0,1,1,0,01501
258473029,3,3,5,7,15,1,1,1,0,34638
258473084,99,4,1,8,16,0,1,1,1,88011
258473177,99,2,3,7,14,1,3,1,1,55422
258473226,99,3,3,5,11,1,1,1,0,28025
258473256,99,3,5,8,12,1,5,1,1,75711
